,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
0,0,False,greedy_CCA,3,3,0.813442946104757,0.823270968899921,0.640610694885254,-1
1,0,False,greedy_CCA,3,3,0.824079069876976,0.808182096907259,0.669243335723877,-1
2,0,False,greedy_CCA,3,3,0.838850039105212,0.769488813032941,0.644041061401367,-1
3,0,False,greedy_CCA,3,3,0.82736718603432,0.797050716294748,0.644309043884277,-1
4,0,False,greedy_CCA,3,3,0.833189629021547,0.827486685658647,0.633323907852173,-1
5,0,False,CCA_without,3,3,0.846789188444519,0.861034146265679,1000.06041622162,-1
6,0,False,CCA_without,3,3,0.80037792809274,0.791481747453506,1000.07444858551,-1
7,0,False,CCA_without,3,3,0.799861559351136,0.766541010101984,1000.04272484779,-1
8,0,False,CCA_without,3,3,0.858389954875697,0.848738380274677,1000.08068108559,-1
9,0,False,CCA_without,3,3,0.757044778894325,0.75149708616851,1000.05422067642,-1
10,0,False,CCA_with,3,3,0.798947357479119,0.808610915730318,102.891236305237,3
11,0,False,CCA_with,3,3,0.850282343094784,0.851874426022449,110.312958240509,12
12,0,False,CCA_with,3,3,0.866041474927365,0.816964806249937,113.604839086533,15
